"team","season","opponent","year","month","day","teamscore","opponentscore","location","overtime"
"Ohio St.","2016-17","Indiana",2016,12,31,92,82,"Away",0
"Ohio St.","2016-17","Northwestern",2017,1,3,94,87,"Away",0
"Ohio St.","2016-17","Michigan",2017,1,7,96,87,"Home",0
"Ohio St.","2016-17","Michigan St.",2017,1,10,75,94,"Away",0
"Ohio St.","2016-17","Purdue",2017,1,15,61,56,"Away",0
"Ohio St.","2016-17","Wisconsin",2017,1,19,70,61,"Home",0
"Ohio St.","2016-17","Illinois",2017,1,22,88,64,"Home",0
"Ohio St.","2016-17","Minnesota",2017,1,26,88,76,"Away",0
"Ohio St.","2016-17","Nebraska",2017,1,29,95,75,"Home",0
"Ohio St.","2016-17","Penn St.",2017,2,1,87,72,"Home",0
"Ohio St.","2016-17","Wisconsin",2017,2,4,96,68,"Away",0
"Ohio St.","2016-17","Iowa",2017,2,12,88,81,"Home",0
"Ohio St.","2016-17","Nebraska",2017,2,16,87,69,"Away",0
"Ohio St.","2016-17","Maryland",2017,2,20,98,87,"Home",0
"Ohio St.","2016-17","Rutgers",2017,2,26,73,45,"Away",0
"Ohio St.","2016-17","Northwestern",2017,3,3,99,68,"Neutral",0
"Ohio St.","2016-17","Purdue",2017,3,4,60,71,"Neutral",0
"Ohio St.","2016-17","Western Ky.",2017,3,17,70,63,"Neutral",0
"Ohio St.","2016-17","Kentucky",2017,3,19,82,68,"Away",0
"Ohio St.","2016-17","Notre Dame",2017,3,24,76,99,"Neutral",0
"Ohio","2016-17","High Point",2016,11,13,76,48,"Away",0
"Ohio","2016-17","UT Martin",2016,11,18,72,55,"Home",0
"Ohio","2016-17","Northern Ky.",2016,11,21,58,41,"Home",0
"Ohio","2016-17","Murray St.",2016,11,26,79,70,"Home",0
"Ohio","2016-17","Middle Tenn.",2016,11,30,73,52,"Away",0
"Ohio","2016-17","Duquesne",2016,12,3,64,46,"Home",0
"Ohio","2016-17","IUPUI",2016,12,10,71,65,"Away",0
"Ohio","2016-17","Michigan",2016,12,13,46,69,"Away",0
"Ohio","2016-17","Binghamton",2016,12,19,63,55,"Home",0
"Ohio","2016-17","Illinois",2016,12,22,80,68,"Home",0
"Ohio","2016-17","N.C. A&T",2016,12,28,57,63,"Away",0
"Ohio","2016-17","Bowling Green",2016,12,31,69,58,"Away",0
"Ohio","2016-17","Buffalo",2017,1,4,83,55,"Home",0
"Ohio","2016-17","Northern Ill.",2017,1,7,80,88,"Away",0
"Ohio","2016-17","Akron",2017,1,11,85,69,"Away",0
"Ohio","2016-17","Kent St.",2017,1,14,65,68,"Home",0
"Ohio","2016-17","Toledo",2017,1,18,64,55,"Away",0
"Ohio","2016-17","Eastern Mich.",2017,1,21,68,51,"Home",0
"Ohio","2016-17","Western Mich.",2017,1,25,80,67,"Home",0
"Ohio","2016-17","Miami (OH)",2017,1,28,79,62,"Away",0
"Ohio","2016-17","Central Mich.",2017,2,1,59,64,"Away",0
"Ohio","2016-17","Toledo",2017,2,4,61,55,"Home",0
"Ohio","2016-17","Ball St.",2017,2,11,72,68,"Away",0
"Ohio","2016-17","Central Mich.",2017,2,15,64,70,"Home",0
"Ohio","2016-17","Kent St.",2017,2,18,77,83,"Away",1
"Ohio","2016-17","Buffalo",2017,2,22,54,65,"Away",0
"Ohio","2016-17","Miami (OH)",2017,2,25,77,63,"Home",0
"Ohio","2016-17","Bowling Green",2017,3,1,79,68,"Home",0
"Ohio","2016-17","Akron",2017,3,4,62,48,"Home",0
"Ohio","2016-17","Eastern Mich.",2017,3,6,63,49,"Home",0
"Ohio","2016-17","Northern Ill.",2017,3,8,71,72,"Neutral",0
"Ohio","2016-17","Penn St.",2017,3,17,65,74,"Away",0
"Oklahoma St.","2016-17","Arkansas St.",2016,11,11,76,34,"Home",0
"Oklahoma St.","2016-17","Tennessee St.",2016,11,15,86,48,"Home",0
"Oklahoma St.","2016-17","LMU (CA)",2016,11,17,66,58,"Home",0
"Oklahoma St.","2016-17","Washington St.",2016,11,20,79,72,"Away",1
"Oklahoma St.","2016-17","UNI",2016,11,23,81,57,"Home",0
"Oklahoma St.","2016-17","Rice",2016,11,26,65,51,"Home",0
"Oklahoma St.","2016-17","Georgia",2016,12,3,71,51,"Home",0
"Oklahoma St.","2016-17","UTRGV",2016,12,11,86,53,"Home",0
"Oklahoma St.","2016-17","Santa Clara",2016,12,19,67,53,"Neutral",0
"Oklahoma St.","2016-17","Long Beach St.",2016,12,20,63,57,"Neutral",0
"Oklahoma St.","2016-17","Oregon St.",2016,12,21,54,73,"Neutral",0
"Oklahoma St.","2016-17","Iowa St.",2016,12,29,71,59,"Home",0
"Oklahoma St.","2016-17","Texas Tech",2017,1,1,65,70,"Away",0
"Oklahoma St.","2016-17","TCU",2017,1,4,82,67,"Away",0
"Oklahoma St.","2016-17","Baylor",2017,1,7,50,86,"Home",0
"Oklahoma St.","2016-17","Texas",2017,1,10,35,66,"Away",0
"Oklahoma St.","2016-17","Kansas St.",2017,1,14,43,63,"Home",0
"Oklahoma St.","2016-17","Oklahoma",2017,1,22,62,68,"Away",0
"Oklahoma St.","2016-17","Kansas",2017,1,25,74,70,"Home",0
"Oklahoma St.","2016-17","Kansas St.",2017,1,28,69,74,"Away",0
"Oklahoma St.","2016-17","Texas",2017,2,1,71,85,"Home",0
"Oklahoma St.","2016-17","Oklahoma",2017,2,4,60,66,"Home",0
"Oklahoma St.","2016-17","Kansas",2017,2,8,49,67,"Away",0
"Oklahoma St.","2016-17","West Virginia",2017,2,11,53,79,"Away",0
"Oklahoma St.","2016-17","TCU",2017,2,15,88,70,"Home",0
"Oklahoma St.","2016-17","Baylor",2017,2,18,67,89,"Away",0
"Oklahoma St.","2016-17","Texas Tech",2017,2,22,75,62,"Home",0
"Oklahoma St.","2016-17","West Virginia",2017,2,25,67,63,"Home",0
"Oklahoma St.","2016-17","Iowa St.",2017,2,27,48,61,"Away",0
"Oklahoma St.","2016-17","Kansas",2017,3,3,79,75,"Neutral",0
"Oklahoma St.","2016-17","Texas",2017,3,4,60,71,"Neutral",0
"Oklahoma St.","2016-17","Abilene Christian",2017,3,16,56,66,"Home",0
"Oklahoma","2016-17","Southern Ill.",2016,11,13,80,48,"Home",0
"Oklahoma","2016-17","Little Rock",2016,11,16,68,58,"Home",0
"Oklahoma","2016-17","BYU",2016,11,19,68,61,"Away",0
"Oklahoma","2016-17","South Dakota St.",2016,11,23,74,60,"Home",0
"Oklahoma","2016-17","Colorado St.",2016,11,27,70,55,"Home",0
"Oklahoma","2016-17","Kentucky",2016,12,1,68,82,"Away",0
"Oklahoma","2016-17","Oral Roberts",2016,12,4,67,74,"Home",0
"Oklahoma","2016-17","UTRGV",2016,12,8,92,59,"Home",0
"Oklahoma","2016-17","Tulsa",2016,12,11,85,68,"Home",0
"Oklahoma","2016-17","Xavier",2016,12,19,81,69,"Neutral",0
"Oklahoma","2016-17","California",2016,12,20,74,82,"Neutral",0
"Oklahoma","2016-17","Portland St.",2016,12,21,74,60,"Neutral",0
"Oklahoma","2016-17","Kansas",2016,12,29,84,54,"Away",0
"Oklahoma","2016-17","TCU",2017,1,1,87,72,"Home",0
"Oklahoma","2016-17","Kansas St.",2017,1,4,85,80,"Home",1
"Oklahoma","2016-17","West Virginia",2017,1,8,73,83,"Away",0
"Oklahoma","2016-17","Iowa St.",2017,1,11,67,57,"Away",0
"Oklahoma","2016-17","Texas Tech",2017,1,14,66,45,"Home",0
"Oklahoma","2016-17","Texas",2017,1,17,68,86,"Away",0
"Oklahoma","2016-17","Oklahoma St.",2017,1,22,68,62,"Home",0
"Oklahoma","2016-17","Iowa St.",2017,1,25,78,63,"Home",0
"Oklahoma","2016-17","Baylor",2017,1,29,58,92,"Away",0
"Oklahoma","2016-17","Kansas",2017,2,1,89,52,"Home",0
"Oklahoma","2016-17","Oklahoma St.",2017,2,4,66,60,"Away",0
"Oklahoma","2016-17","West Virginia",2017,2,7,90,87,"Home",2
"Oklahoma","2016-17","Texas Tech",2017,2,11,64,56,"Away",0
"Oklahoma","2016-17","Texas",2017,2,18,74,73,"Home",0
"Oklahoma","2016-17","Kansas St.",2017,2,21,71,79,"Away",0
"Oklahoma","2016-17","TCU",2017,2,25,73,64,"Away",0
"Oklahoma","2016-17","Baylor",2017,2,27,64,103,"Home",0
"Oklahoma","2016-17","West Virginia",2017,3,4,58,82,"Neutral",0
"Oklahoma","2016-17","Gonzaga",2017,3,18,75,62,"Neutral",0
"Oklahoma","2016-17","Washington",2017,3,20,82,108,"Away",0
"Old Dominion","2016-17","Norfolk St.",2016,11,18,65,54,"Home",0
"Old Dominion","2016-17","William & Mary",2016,11,20,58,69,"Home",0
"Old Dominion","2016-17","Duke",2016,11,22,64,92,"Away",0
"Old Dominion","2016-17","N.C. Central",2016,11,27,83,52,"Home",0
"Old Dominion","2016-17","Dartmouth",2016,11,30,82,56,"Home",0
"Old Dominion","2016-17","Miami (FL)",2016,12,4,56,66,"Away",0
"Old Dominion","2016-17","VCU",2016,12,9,70,60,"Home",0
"Old Dominion","2016-17","Hampton",2016,12,18,61,58,"Home",0
"Old Dominion","2016-17","Syracuse",2016,12,20,66,92,"Neutral",0
"Old Dominion","2016-17","Dayton",2016,12,21,69,77,"Neutral",0
"Old Dominion","2016-17","ETSU",2016,12,28,60,70,"Away",0
"Old Dominion","2016-17","Rice",2016,12,30,59,47,"Away",0
"Old Dominion","2016-17","North Texas",2017,1,1,55,65,"Away",0
"Old Dominion","2016-17","Marshall",2017,1,5,73,69,"Home",0
"Old Dominion","2016-17","Western Ky.",2017,1,7,62,67,"Home",0
"Old Dominion","2016-17","Southern Miss.",2017,1,12,69,84,"Away",0
"Old Dominion","2016-17","Louisiana Tech",2017,1,14,69,64,"Away",0
"Old Dominion","2016-17","Charlotte",2017,1,21,75,86,"Home",0
"Old Dominion","2016-17","Rice",2017,1,26,81,66,"Home",0
"Old Dominion","2016-17","North Texas",2017,1,28,62,47,"Home",0
"Old Dominion","2016-17","FIU",2017,2,2,86,64,"Away",0
"Old Dominion","2016-17","Fla. Atlantic",2017,2,4,93,73,"Away",0
"Old Dominion","2016-17","Middle Tenn.",2017,2,9,63,80,"Home",0
"Old Dominion","2016-17","UAB",2017,2,11,73,61,"Home",0
"Old Dominion","2016-17","Charlotte",2017,2,19,72,70,"Away",0
"Old Dominion","2016-17","Marshall",2017,2,23,94,85,"Away",0
"Old Dominion","2016-17","Western Ky.",2017,2,25,73,79,"Away",0
"Old Dominion","2016-17","UTEP",2017,3,2,87,68,"Home",0
"Old Dominion","2016-17","UTSA",2017,3,4,68,81,"Home",0
"Old Dominion","2016-17","UTEP",2017,3,8,80,70,"Neutral",0
"Old Dominion","2016-17","Southern Miss.",2017,3,9,74,80,"Neutral",0
"Oral Roberts","2016-17","Iowa",2016,11,11,76,96,"Away",0
"Oral Roberts","2016-17","Northwestern",2016,11,13,55,64,"Away",0
"Oral Roberts","2016-17","Tulsa",2016,11,17,76,68,"Home",0
"Oral Roberts","2016-17","Kansas",2016,11,23,56,64,"Away",2
"Oral Roberts","2016-17","Houston Baptist",2016,11,26,75,65,"Away",0
"Oral Roberts","2016-17","Science & Arts Okla.",2016,11,29,67,35,"Home",0
"Oral Roberts","2016-17","Little Rock",2016,12,1,50,56,"Away",0
"Oral Roberts","2016-17","Oklahoma",2016,12,4,74,67,"Away",0
"Oral Roberts","2016-17","Missouri St.",2016,12,7,78,56,"Home",0
"Oral Roberts","2016-17","UT Martin",2016,12,10,82,53,"Home",0
"Oral Roberts","2016-17","Mid-Amer. Christian",2016,12,14,98,63,"Home",0
"Oral Roberts","2016-17","Arizona St.",2016,12,17,52,79,"Away",0
"Oral Roberts","2016-17","Arkansas",2016,12,21,70,60,"Away",0
"Oral Roberts","2016-17","Omaha",2016,12,28,67,65,"Away",0
"Oral Roberts","2016-17","Purdue Fort Wayne",2016,12,31,82,56,"Home",0
"Oral Roberts","2016-17","Western Ill.",2017,1,7,72,76,"Away",1
"Oral Roberts","2016-17","South Dakota",2017,1,11,47,69,"Home",0
"Oral Roberts","2016-17","South Dakota St.",2017,1,14,57,78,"Home",0
"Oral Roberts","2016-17","IUPUI",2017,1,19,41,53,"Away",0
"Oral Roberts","2016-17","Purdue Fort Wayne",2017,1,21,75,59,"Away",0
"Oral Roberts","2016-17","Denver",2017,1,25,45,47,"Home",0
"Oral Roberts","2016-17","North Dakota St.",2017,1,28,70,50,"Away",0
"Oral Roberts","2016-17","Western Ill.",2017,2,1,62,76,"Home",0
"Oral Roberts","2016-17","IUPUI",2017,2,4,54,45,"Home",0
"Oral Roberts","2016-17","South Dakota St.",2017,2,8,35,82,"Away",0
"Oral Roberts","2016-17","Omaha",2017,2,11,49,64,"Home",0
"Oral Roberts","2016-17","South Dakota",2017,2,15,50,79,"Away",0
"Oral Roberts","2016-17","Denver",2017,2,19,70,57,"Away",0
"Oral Roberts","2016-17","North Dakota St.",2017,2,25,71,64,"Home",0
"Oral Roberts","2016-17","South Dakota St.",2017,3,5,50,65,"Neutral",0
"Oregon St.","2016-17","Lamar University",2016,11,11,88,56,"Home",0
"Oregon St.","2016-17","Idaho St.",2016,11,14,61,38,"Home",0
"Oregon St.","2016-17","Portland",2016,11,18,62,45,"Home",0
"Oregon St.","2016-17","Marquette",2016,11,22,73,74,"Home",0
"Oregon St.","2016-17","Idaho",2016,12,2,60,49,"Neutral",0
"Oregon St.","2016-17","BYU",2016,12,3,65,56,"Neutral",0
"Oregon St.","2016-17","Southern Utah",2016,12,10,77,38,"Home",0
"Oregon St.","2016-17","UC Davis",2016,12,14,93,52,"Home",0
"Oregon St.","2016-17","UNLV",2016,12,19,62,59,"Neutral",0
"Oregon St.","2016-17","Quinnipiac",2016,12,20,75,60,"Neutral",0
"Oregon St.","2016-17","Oklahoma St.",2016,12,21,73,54,"Neutral",0
"Oregon St.","2016-17","Ark.-Pine Bluff",2016,12,27,73,40,"Home",0
"Oregon St.","2016-17","Washington St.",2016,12,30,80,58,"Home",0
"Oregon St.","2016-17","Washington",2017,1,1,73,70,"Home",0
"Oregon St.","2016-17","California",2017,1,6,66,56,"Away",0
"Oregon St.","2016-17","Stanford",2017,1,8,72,69,"Away",2
"Oregon St.","2016-17","UCLA",2017,1,13,56,66,"Away",0
"Oregon St.","2016-17","Southern California",2017,1,15,74,60,"Away",0
"Oregon St.","2016-17","Utah",2017,1,20,70,44,"Home",0
"Oregon St.","2016-17","Colorado",2017,1,22,81,57,"Home",0
"Oregon St.","2016-17","Oregon",2017,1,27,43,40,"Away",0
"Oregon St.","2016-17","Oregon",2017,1,29,67,60,"Home",0
"Oregon St.","2016-17","Arizona St.",2017,2,3,54,45,"Away",0
"Oregon St.","2016-17","Arizona",2017,2,5,65,57,"Away",0
"Oregon St.","2016-17","Southern California",2017,2,10,50,70,"Home",0
"Oregon St.","2016-17","UCLA",2017,2,12,68,61,"Home",0
"Oregon St.","2016-17","Colorado",2017,2,17,54,49,"Away",0
"Oregon St.","2016-17","Utah",2017,2,19,63,49,"Away",0
"Oregon St.","2016-17","Stanford",2017,2,24,50,47,"Home",0
"Oregon St.","2016-17","California",2017,2,26,71,56,"Home",0
"Oregon St.","2016-17","California",2017,3,3,65,49,"Neutral",0
"Oregon St.","2016-17","UCLA",2017,3,4,63,53,"Neutral",0
"Oregon St.","2016-17","Stanford",2017,3,5,43,48,"Neutral",0
"Oregon St.","2016-17","Long Beach St.",2017,3,17,56,55,"Home",0
"Oregon St.","2016-17","Creighton",2017,3,19,64,52,"Home",0
"Oregon St.","2016-17","Florida St.",2017,3,25,53,66,"Neutral",0
"Oregon","2016-17","Lamar University",2016,11,13,84,67,"Home",0
"Oregon","2016-17","CSU Bakersfield",2016,11,18,77,62,"Home",0
"Oregon","2016-17","UTSA",2016,11,20,77,63,"Home",0
"Oregon","2016-17","Michigan St.",2016,11,22,88,55,"Home",0
"Oregon","2016-17","Mississippi St.",2016,11,25,63,75,"Neutral",0
"Oregon","2016-17","Hawaii",2016,11,26,86,49,"Away",0
"Oregon","2016-17","San Jose St.",2016,11,27,91,62,"Neutral",0
"Oregon","2016-17","Portland",2016,12,9,81,41,"Home",0
"Oregon","2016-17","Clemson",2016,12,12,87,59,"Away",0
"Oregon","2016-17","Ole Miss",2016,12,14,67,83,"Away",0
"Oregon","2016-17","Portland St.",2016,12,17,90,46,"Neutral",0
"Oregon","2016-17","Idaho",2016,12,20,73,70,"Home",0
"Oregon","2016-17","Washington",2016,12,30,77,99,"Home",0
"Oregon","2016-17","Washington St.",2017,1,1,59,75,"Home",0
"Oregon","2016-17","Stanford",2017,1,6,60,81,"Away",0
"Oregon","2016-17","California",2017,1,8,69,66,"Away",0
"Oregon","2016-17","Southern California",2017,1,13,59,53,"Away",0
"Oregon","2016-17","UCLA",2017,1,15,63,79,"Away",0
"Oregon","2016-17","Colorado",2017,1,20,71,66,"Home",0
"Oregon","2016-17","Utah",2017,1,22,84,66,"Home",0
"Oregon","2016-17","Oregon St.",2017,1,27,40,43,"Home",0
"Oregon","2016-17","Oregon St.",2017,1,29,60,67,"Away",0
"Oregon","2016-17","Arizona",2017,2,3,79,65,"Away",0
"Oregon","2016-17","Arizona St.",2017,2,5,63,68,"Away",0
"Oregon","2016-17","UCLA",2017,2,10,84,75,"Home",0
"Oregon","2016-17","Southern California",2017,2,12,73,50,"Home",0
"Oregon","2016-17","Utah",2017,2,17,73,61,"Away",0
"Oregon","2016-17","Colorado",2017,2,19,66,76,"Away",0
"Oregon","2016-17","California",2017,2,24,49,55,"Home",0
"Oregon","2016-17","Stanford",2017,2,26,59,65,"Home",0
"Oregon","2016-17","Arizona",2017,3,2,70,63,"Neutral",0
"Oregon","2016-17","Washington",2017,3,3,70,69,"Neutral",0
"Oregon","2016-17","Stanford",2017,3,4,56,71,"Neutral",0
"Oregon","2016-17","Temple",2017,3,18,71,70,"Neutral",0
"Oregon","2016-17","Duke",2017,3,20,74,65,"Away",0
"Oregon","2016-17","Maryland",2017,3,25,77,63,"Neutral",0
"Oregon","2016-17","UConn",2017,3,27,52,90,"Neutral",0
"Pacific","2016-17","UCLA",2016,11,11,55,82,"Away",0
"Pacific","2016-17","UC Merced",2016,11,13,111,50,"Home",0
"Pacific","2016-17","San Jose St.",2016,11,18,99,96,"Away",1
"Pacific","2016-17","UC Davis",2016,11,21,87,95,"Home",0
"Pacific","2016-17","Montana St.",2016,11,25,66,72,"Home",0
"Pacific","2016-17","Marquette",2016,11,26,75,89,"Home",0
"Pacific","2016-17","CSU Bakersfield",2016,12,4,91,61,"Home",0
"Pacific","2016-17","Long Beach St.",2016,12,7,58,66,"Away",0
"Pacific","2016-17","Fresno St.",2016,12,10,67,74,"Home",0
"Pacific","2016-17","Northern Colo.",2016,12,19,56,60,"Home",0
"Pacific","2016-17","William Jessup",2016,12,21,103,65,"Home",0
"Pacific","2016-17","Portland",2016,12,29,84,74,"Away",0
"Pacific","2016-17","Gonzaga",2016,12,31,65,63,"Away",0
"Pacific","2016-17","San Diego",2017,1,5,84,64,"Home",0
"Pacific","2016-17","BYU",2017,1,7,55,68,"Home",0
"Pacific","2016-17","Pepperdine",2017,1,12,58,59,"Away",0
"Pacific","2016-17","San Francisco",2017,1,14,63,60,"Home",0
"Pacific","2016-17","Saint Mary's (CA)",2017,1,19,54,63,"Home",0
"Pacific","2016-17","BYU",2017,1,21,50,68,"Away",0
"Pacific","2016-17","LMU (CA)",2017,1,26,52,65,"Home",0
"Pacific","2016-17","San Francisco",2017,1,28,64,67,"Away",0
"Pacific","2016-17","Saint Mary's (CA)",2017,2,2,74,82,"Away",0
"Pacific","2016-17","Pepperdine",2017,2,4,80,79,"Home",1
"Pacific","2016-17","San Diego",2017,2,9,71,73,"Away",0
"Pacific","2016-17","Santa Clara",2017,2,11,51,68,"Away",0
"Pacific","2016-17","Portland",2017,2,16,71,78,"Home",1
"Pacific","2016-17","Gonzaga",2017,2,18,58,74,"Home",0
"Pacific","2016-17","Santa Clara",2017,2,23,51,61,"Home",0
"Pacific","2016-17","LMU (CA)",2017,2,25,64,75,"Away",0
"Pacific","2016-17","Pepperdine",2017,3,2,73,55,"Neutral",0
"Pacific","2016-17","Gonzaga",2017,3,3,59,91,"Neutral",0
"UTRGV","2016-17","Nebraska",2016,11,12,53,71,"Away",0
"UTRGV","2016-17","North Texas",2016,11,18,74,69,"Neutral",0
"UTRGV","2016-17","Abilene Christian",2016,11,19,54,70,"Away",0
"UTRGV","2016-17","Sam Houston St.",2016,11,21,69,45,"Away",0
"UTRGV","2016-17","Prairie View",2016,11,25,82,74,"Home",0
"UTRGV","2016-17","Sam Houston St.",2016,11,26,78,50,"Home",0
"UTRGV","2016-17","Houston",2016,11,30,52,68,"Home",0
"UTRGV","2016-17","A&M-Corpus Christi",2016,12,3,68,65,"Away",0
"UTRGV","2016-17","Oklahoma",2016,12,8,59,92,"Away",0
"UTRGV","2016-17","Oklahoma St.",2016,12,11,53,86,"Away",0
"UTRGV","2016-17","Texas",2016,12,15,61,85,"Away",0
"UTRGV","2016-17","Evangel",2016,12,17,86,55,"Home",0
"UTRGV","2016-17","North Dakota St.",2016,12,19,81,67,"Home",0
"UTRGV","2016-17","A&M-Corpus Christi",2016,12,20,55,46,"Home",0
"UTRGV","2016-17","St. Thomas Houston",2016,12,30,63,56,"Home",0
"UTRGV","2016-17","Texas Lutheran",2017,1,2,68,52,"Home",0
"UTRGV","2016-17","Chicago St.",2017,1,5,71,43,"Home",0
"UTRGV","2016-17","Kansas City",2017,1,7,74,39,"Home",0
"UTRGV","2016-17","CSU Bakersfield",2017,1,12,46,74,"Away",0
"UTRGV","2016-17","Grand Canyon",2017,1,14,59,60,"Away",0
"UTRGV","2016-17","Chicago St.",2017,1,21,57,46,"Away",0
"UTRGV","2016-17","Utah Valley",2017,1,26,64,55,"Home",0
"UTRGV","2016-17","Seattle U",2017,1,28,54,67,"Home",0
"UTRGV","2016-17","Kansas City",2017,2,4,63,52,"Away",0
"UTRGV","2016-17","Grand Canyon",2017,2,9,52,49,"Home",0
"UTRGV","2016-17","CSU Bakersfield",2017,2,11,61,67,"Home",0
"UTRGV","2016-17","New Mexico St.",2017,2,18,67,87,"Away",0
"UTRGV","2016-17","Seattle U",2017,2,23,58,57,"Away",0
"UTRGV","2016-17","Utah Valley",2017,2,25,64,45,"Away",0
"UTRGV","2016-17","New Mexico St.",2017,3,4,46,64,"Home",0
"UTRGV","2016-17","Kansas City",2017,3,8,69,77,"Neutral",0
"UTRGV","2016-17","SFA",2017,3,16,62,54,"Home",0
"UTRGV","2016-17","Rice",2017,3,19,63,73,"Away",0
"Penn St.","2016-17","Drexel",2016,11,11,60,83,"Away",0
"Penn St.","2016-17","Saint Peter's",2016,11,13,106,50,"Home",0
"Penn St.","2016-17","Akron",2016,11,16,84,71,"Home",0
"Penn St.","2016-17","Tennessee",2016,11,20,70,56,"Home",0
"Penn St.","2016-17","Georgia St.",2016,11,24,69,42,"Neutral",0
"Penn St.","2016-17","Georgetown",2016,11,25,54,68,"Neutral",0
"Penn St.","2016-17","Boston College",2016,11,30,60,56,"Away",0
"Penn St.","2016-17","Marshall",2016,12,3,82,80,"Home",0
"Penn St.","2016-17","Holy Cross",2016,12,7,84,48,"Away",0
"Penn St.","2016-17","Pittsburgh",2016,12,10,91,62,"Home",0
"Penn St.","2016-17","American",2016,12,18,70,65,"Home",0
"Penn St.","2016-17","Iona",2016,12,20,80,67,"Home",0
"Penn St.","2016-17","Indiana",2016,12,28,70,89,"Home",0
"Penn St.","2016-17","Rutgers",2016,12,31,45,61,"Away",0
"Penn St.","2016-17","Iowa",2017,1,3,71,58,"Home",0
"Penn St.","2016-17","Purdue",2017,1,7,51,64,"Away",0
"Penn St.","2016-17","Maryland",2017,1,11,83,89,"Away",0
"Penn St.","2016-17","Wisconsin",2017,1,16,76,46,"Home",0
"Penn St.","2016-17","Nebraska",2017,1,19,86,69,"Home",0
"Penn St.","2016-17","Indiana",2017,1,23,66,72,"Away",0
"Penn St.","2016-17","Illinois",2017,1,29,82,66,"Home",0
"Penn St.","2016-17","Ohio St.",2017,2,1,72,87,"Away",0
"Penn St.","2016-17","Northwestern",2017,2,5,74,58,"Away",0
"Penn St.","2016-17","Minnesota",2017,2,8,77,66,"Home",0
"Penn St.","2016-17","Purdue",2017,2,11,79,73,"Home",0
"Penn St.","2016-17","Illinois",2017,2,14,80,62,"Away",0
"Penn St.","2016-17","Michigan St.",2017,2,22,64,73,"Away",0
"Penn St.","2016-17","Michigan",2017,2,26,76,75,"Home",0
"Penn St.","2016-17","Minnesota",2017,3,2,64,70,"Neutral",0
"Penn St.","2016-17","Ohio",2017,3,17,74,65,"Home",0
"Penn St.","2016-17","Fordham",2017,3,19,70,51,"Home",0
"Penn St.","2016-17","Virginia Tech",2017,3,23,55,64,"Home",0
"Penn","2016-17","Duke",2016,11,13,55,68,"Away",0
"Penn","2016-17","Binghamton",2016,11,16,48,61,"Home",0
"Penn","2016-17","Rhode Island",2016,11,18,75,43,"Away",0
"Penn","2016-17","Saint Joseph's",2016,11,22,53,57,"Home",0
"Penn","2016-17","Lafayette",2016,11,30,64,47,"Away",0
"Penn","2016-17","Wagner",2016,12,3,63,39,"Away",0
"Penn","2016-17","La Salle",2016,12,7,56,58,"Home",1
"Penn","2016-17","Richmond",2016,12,10,47,44,"Away",0
"Penn","2016-17","CSUN",2016,12,31,47,36,"Away",0
"Penn","2016-17","UC Riverside",2017,1,2,71,55,"Away",0
"Penn","2016-17","Princeton",2017,1,7,62,57,"Away",0
"Penn","2016-17","Yale",2017,1,13,66,55,"Home",0
"Penn","2016-17","Brown",2017,1,14,86,60,"Home",0
"Penn","2016-17","Villanova",2017,1,18,48,60,"Home",0
